scooter_id,timestamp,lat,lon,battery,ride_status
SCOOTER_001,2023-01-01T07:30:00,48.878729,2.343057,56.11,start
SCOOTER_024,2023-01-01T07:30:15,48.893958,2.372951,95.66,stop
SCOOTER_028,2023-01-01T07:30:30,48.899235,2.358653,66.65,stop
SCOOTER_004,2023-01-01T07:30:45,48.894823,2.363398,42.23,start
SCOOTER_021,2023-01-01T07:31:00,48.875798,2.361819,33.26,idle
SCOOTER_035,2023-01-01T07:31:15,48.852472,2.349954,89.4,start
SCOOTER_012,2023-01-01T07:31:30,48.872754,2.383765,82.77,idle
SCOOTER_032,2023-01-01T07:31:45,48.866352,2.389545,89.84,start
SCOOTER_033,2023-01-01T07:32:00,48.884273,2.34119,52.4,start
SCOOTER_038,2023-01-01T07:32:15,48.887328,2.374708,49.44,stop
SCOOTER_034,2023-01-01T07:32:30,48.852518,2.378371,25.49,idle
SCOOTER_011,2023-01-01T07:32:45,48.876884,2.372683,87.37,start
SCOOTER_003,2023-01-01T07:33:00,48.898732,2.354014,20.49,stop
SCOOTER_002,2023-01-01T07:33:15,48.851378,2.369458,29.18,start
SCOOTER_007,2023-01-01T07:33:30,48.881176,2.365058,19.18,stop
SCOOTER_022,2023-01-01T07:33:45,48.899617,2.350738,36.08,start
SCOOTER_008,2023-01-01T07:34:00,48.885193,2.382416,70.11,idle
SCOOTER_028,2023-01-01T07:34:15,48.899272,2.35796,53.04,start
SCOOTER_018,2023-01-01T07:34:30,48.85746,2.343794,28.82,start
SCOOTER_040,2023-01-01T07:34:45,48.856336,2.364136,48.67,stop
SCOOTER_037,2023-01-01T07:35:00,48.871974,2.346743,16.59,idle
SCOOTER_018,2023-01-01T07:35:15,48.861128,2.360907,47.28,stop
SCOOTER_023,2023-01-01T07:35:30,48.877149,2.369725,77.17,stop
SCOOTER_016,2023-01-01T07:35:45,48.85679,2.341039,66.43,idle
SCOOTER_004,2023-01-01T07:36:00,48.870154,2.36175,91.28,stop
SCOOTER_046,2023-01-01T07:36:15,48.896682,2.382952,23.91,idle
SCOOTER_003,2023-01-01T07:36:30,48.895424,2.348019,82.22,stop
SCOOTER_034,2023-01-01T07:36:45,48.897813,2.366134,96.21,stop
SCOOTER_013,2023-01-01T07:37:00,48.851606,2.35804,81.24,idle
SCOOTER_041,2023-01-01T07:37:15,48.864742,2.388845,81.92,stop
SCOOTER_024,2023-01-01T07:37:30,48.883729,2.373694,65.97,idle
SCOOTER_047,2023-01-01T07:37:45,48.870255,2.35554,82.57,start
SCOOTER_021,2023-01-01T07:38:00,48.898337,2.355146,28.09,start
SCOOTER_015,2023-01-01T07:38:15,48.891339,2.348982,33.01,start
SCOOTER_034,2023-01-01T07:38:30,48.880705,2.388801,80.65,idle
SCOOTER_011,2023-01-01T07:38:45,48.894049,2.348092,57.65,start
SCOOTER_006,2023-01-01T07:39:00,48.866199,2.349579,45.39,idle
SCOOTER_012,2023-01-01T07:39:15,48.851078,2.383072,95.59,stop
SCOOTER_028,2023-01-01T07:39:30,48.898808,2.374977,27.24,start
SCOOTER_018,2023-01-01T07:39:45,48.891394,2.387103,74.39,stop
SCOOTER_045,2023-01-01T07:40:00,48.864331,2.360394,60.15,start
SCOOTER_042,2023-01-01T07:40:15,48.885215,2.363659,73.01,stop
SCOOTER_008,2023-01-01T07:40:30,48.852468,2.355618,24.84,start
SCOOTER_008,2023-01-01T07:40:45,48.868472,2.368133,98.03,stop
SCOOTER_013,2023-01-01T07:41:00,48.859771,2.379667,79.65,idle
SCOOTER_015,2023-01-01T07:41:15,48.880876,2.346039,28.55,stop
SCOOTER_010,2023-01-01T07:41:30,48.883926,2.387633,31.69,stop
SCOOTER_045,2023-01-01T07:41:45,48.896902,2.372949,63.74,start
SCOOTER_017,2023-01-01T07:42:00,48.882481,2.362748,39.57,stop
SCOOTER_039,2023-01-01T07:42:15,48.850199,2.354294,98.28,idle
SCOOTER_044,2023-01-01T07:42:30,48.852674,2.385896,91.25,stop
SCOOTER_037,2023-01-01T07:42:45,48.882854,2.352461,45.93,start
SCOOTER_043,2023-01-01T07:43:00,48.899356,2.389223,30.84,stop
SCOOTER_031,2023-01-01T07:43:15,48.899977,2.38531,78.39,start
SCOOTER_016,2023-01-01T07:43:30,48.867529,2.385962,53.91,stop
SCOOTER_045,2023-01-01T07:43:45,48.897409,2.38241,80.36,start
SCOOTER_041,2023-01-01T07:44:00,48.866549,2.372411,77.16,stop
SCOOTER_038,2023-01-01T07:44:15,48.854003,2.348694,33.03,stop
SCOOTER_016,2023-01-01T07:44:30,48.883331,2.363211,10.86,start
SCOOTER_030,2023-01-01T07:44:45,48.872982,2.375664,59.17,stop
SCOOTER_046,2023-01-01T07:45:00,48.851865,2.381412,89.55,start
SCOOTER_043,2023-01-01T07:45:15,48.863329,2.356576,76.74,idle
SCOOTER_009,2023-01-01T07:45:30,48.862925,2.387712,77.41,start
SCOOTER_030,2023-01-01T07:45:45,48.86765,2.385392,24.73,idle
SCOOTER_017,2023-01-01T07:46:00,48.865712,2.363199,81.42,stop
SCOOTER_003,2023-01-01T07:46:15,48.867631,2.386469,29.73,start
SCOOTER_024,2023-01-01T07:46:30,48.858538,2.367492,32.22,idle
SCOOTER_008,2023-01-01T07:46:45,48.894501,2.381823,98.62,stop
SCOOTER_022,2023-01-01T07:47:00,48.85491,2.381079,52.9,start
SCOOTER_019,2023-01-01T07:47:15,48.865793,2.388821,88.4,stop
SCOOTER_036,2023-01-01T07:47:30,48.873079,2.384214,93.09,idle
SCOOTER_011,2023-01-01T07:47:45,48.864452,2.360761,87.87,start
SCOOTER_028,2023-01-01T07:48:00,48.875372,2.346956,80.14,stop
SCOOTER_048,2023-01-01T07:48:15,48.86798,2.381742,80.15,start
SCOOTER_049,2023-01-01T07:48:30,48.87617,2.340305,80.87,start
SCOOTER_011,2023-01-01T07:48:45,48.89396,2.372623,47.55,idle
SCOOTER_022,2023-01-01T07:49:00,48.897439,2.377196,40.3,stop
SCOOTER_048,2023-01-01T07:49:15,48.864792,2.344082,62.27,stop
SCOOTER_014,2023-01-01T07:49:30,48.876779,2.35585,78.91,stop
SCOOTER_028,2023-01-01T07:49:45,48.857678,2.354426,61.14,stop
SCOOTER_027,2023-01-01T07:50:00,48.855051,2.359738,81.2,stop
SCOOTER_002,2023-01-01T07:50:15,48.886905,2.388858,17.04,stop
SCOOTER_042,2023-01-01T07:50:30,48.887129,2.368344,68.31,idle
SCOOTER_011,2023-01-01T07:50:45,48.891374,2.383189,83.47,start
SCOOTER_036,2023-01-01T07:51:00,48.86304,2.357073,41.87,start
SCOOTER_048,2023-01-01T07:51:15,48.891015,2.381126,22.62,start
SCOOTER_030,2023-01-01T07:51:30,48.861947,2.356964,44.85,start
SCOOTER_050,2023-01-01T07:51:45,48.885307,2.368975,24.13,idle
SCOOTER_005,2023-01-01T07:52:00,48.898403,2.35869,84.3,start
SCOOTER_024,2023-01-01T07:52:15,48.874799,2.378208,59.59,idle
SCOOTER_019,2023-01-01T07:52:30,48.895811,2.376942,76.97,idle
SCOOTER_029,2023-01-01T07:52:45,48.894625,2.37475,95.44,idle
SCOOTER_013,2023-01-01T07:53:00,48.880596,2.373852,25.81,idle
SCOOTER_046,2023-01-01T07:53:15,48.887016,2.370714,94.93,stop
SCOOTER_022,2023-01-01T07:53:30,48.87853,2.348512,47.1,start
SCOOTER_026,2023-01-01T07:53:45,48.89023,2.369058,77.69,start
SCOOTER_036,2023-01-01T07:54:00,48.872869,2.365665,76.69,idle
SCOOTER_046,2023-01-01T07:54:15,48.873558,2.345557,97.65,idle
SCOOTER_015,2023-01-01T07:54:30,48.883577,2.345241,66.83,stop
SCOOTER_033,2023-01-01T07:54:45,48.868243,2.362855,62.79,idle
SCOOTER_022,2023-01-01T07:55:00,48.866984,2.381135,40.76,start
SCOOTER_007,2023-01-01T07:55:15,48.891411,2.359797,19.76,start
SCOOTER_045,2023-01-01T07:55:30,48.892851,2.370976,40.38,idle
SCOOTER_046,2023-01-01T07:55:45,48.885934,2.355484,79.21,idle
SCOOTER_010,2023-01-01T07:56:00,48.899512,2.385294,68.37,start
SCOOTER_039,2023-01-01T07:56:15,48.893185,2.370681,16.23,idle
SCOOTER_028,2023-01-01T07:56:30,48.885981,2.356392,55.39,idle
SCOOTER_033,2023-01-01T07:56:45,48.878009,2.364416,72.49,stop
SCOOTER_020,2023-01-01T07:57:00,48.852284,2.388268,64.73,idle
SCOOTER_044,2023-01-01T07:57:15,48.86787,2.353134,83.7,idle
SCOOTER_008,2023-01-01T07:57:30,48.889739,2.3462,11.09,stop
SCOOTER_049,2023-01-01T07:57:45,48.892634,2.348565,52.1,start
SCOOTER_024,2023-01-01T07:58:00,48.876429,2.386329,36.38,stop
SCOOTER_016,2023-01-01T07:58:15,48.854982,2.37845,58.45,idle
SCOOTER_009,2023-01-01T07:58:30,48.889077,2.378201,60.13,stop
SCOOTER_048,2023-01-01T07:58:45,48.852152,2.366016,38.06,start
SCOOTER_017,2023-01-01T07:59:00,48.859098,2.376002,47.67,idle
SCOOTER_029,2023-01-01T07:59:15,48.853931,2.385936,82.18,start
SCOOTER_039,2023-01-01T07:59:30,48.862834,2.389508,39.38,start
SCOOTER_021,2023-01-01T07:59:45,48.870168,2.385304,16.74,idle
SCOOTER_045,2023-01-01T08:00:00,48.870561,2.371519,60.33,idle
SCOOTER_009,2023-01-01T08:00:15,48.886015,2.374822,36.69,stop
SCOOTER_017,2023-01-01T08:00:30,48.883239,2.373172,37.29,idle
SCOOTER_018,2023-01-01T08:00:45,48.853712,2.377733,80.72,start
SCOOTER_027,2023-01-01T08:01:00,48.857719,2.370942,79.34,start
SCOOTER_036,2023-01-01T08:01:15,48.855693,2.364539,86.61,start
SCOOTER_008,2023-01-01T08:01:30,48.870098,2.341222,19.37,idle
SCOOTER_035,2023-01-01T08:01:45,48.866017,2.342683,76.34,start
SCOOTER_013,2023-01-01T08:02:00,48.894435,2.374841,33.73,idle
SCOOTER_045,2023-01-01T08:02:15,48.85182,2.363753,70.08,start
SCOOTER_034,2023-01-01T08:02:30,48.873166,2.371867,78.04,stop
SCOOTER_014,2023-01-01T08:02:45,48.858975,2.378364,94.71,idle
SCOOTER_005,2023-01-01T08:03:00,48.874617,2.348401,37.22,stop
SCOOTER_001,2023-01-01T08:03:15,48.866184,2.351756,88.54,start
SCOOTER_015,2023-01-01T08:03:30,48.881002,2.374898,12.71,idle
SCOOTER_029,2023-01-01T08:03:45,48.85365,2.341318,55.47,idle
SCOOTER_002,2023-01-01T08:04:00,48.886443,2.366779,90.19,start
SCOOTER_018,2023-01-01T08:04:15,48.887739,2.379722,13.36,idle
SCOOTER_029,2023-01-01T08:04:30,48.877111,2.351136,63.46,idle
SCOOTER_014,2023-01-01T08:04:45,48.85001,2.350021,95.52,start
SCOOTER_031,2023-01-01T08:05:00,48.896476,2.368275,22.18,idle
SCOOTER_006,2023-01-01T08:05:15,48.853824,2.355589,64.74,idle
SCOOTER_017,2023-01-01T08:05:30,48.89151,2.378806,39.03,idle
SCOOTER_039,2023-01-01T08:05:45,48.887963,2.343409,10.34,start
SCOOTER_050,2023-01-01T08:06:00,48.855947,2.348591,66.91,start
SCOOTER_043,2023-01-01T08:06:15,48.87228,2.388694,56.11,idle
SCOOTER_037,2023-01-01T08:06:30,48.869382,2.382968,20.55,stop
SCOOTER_050,2023-01-01T08:06:45,48.866957,2.343357,95.68,start
SCOOTER_039,2023-01-01T08:07:00,48.89953,2.360207,18.45,start
SCOOTER_049,2023-01-01T08:07:15,48.888151,2.354224,46.5,idle
SCOOTER_050,2023-01-01T08:07:30,48.859896,2.374542,82.26,stop
SCOOTER_013,2023-01-01T08:07:45,48.852174,2.376121,82.01,idle
SCOOTER_038,2023-01-01T08:08:00,48.887024,2.355951,74.51,start
SCOOTER_002,2023-01-01T08:08:15,48.883845,2.344147,85.1,stop
SCOOTER_024,2023-01-01T08:08:30,48.876114,2.361026,93.27,start
SCOOTER_028,2023-01-01T08:08:45,48.889269,2.345534,41.03,start
SCOOTER_038,2023-01-01T08:09:00,48.877805,2.364413,62.5,idle
SCOOTER_023,2023-01-01T08:09:15,48.876079,2.34276,29.01,idle
SCOOTER_045,2023-01-01T08:09:30,48.891446,2.363087,77.75,idle
SCOOTER_039,2023-01-01T08:09:45,48.888512,2.360344,82.44,start
SCOOTER_011,2023-01-01T08:10:00,48.892086,2.364353,93.22,stop
SCOOTER_015,2023-01-01T08:10:15,48.858438,2.350097,76.38,stop
SCOOTER_013,2023-01-01T08:10:30,48.852424,2.357591,62.88,idle
SCOOTER_043,2023-01-01T08:10:45,48.87132,2.343405,26.78,idle
SCOOTER_014,2023-01-01T08:11:00,48.888167,2.349812,47.39,start
SCOOTER_021,2023-01-01T08:11:15,48.858196,2.345194,10.37,start
SCOOTER_018,2023-01-01T08:11:30,48.890256,2.353996,44.13,start
SCOOTER_023,2023-01-01T08:11:45,48.859192,2.363092,92.36,stop
SCOOTER_046,2023-01-01T08:12:00,48.869301,2.376793,60.32,idle
SCOOTER_039,2023-01-01T08:12:15,48.899977,2.364726,41.76,stop
SCOOTER_007,2023-01-01T08:12:30,48.896627,2.379266,95.43,start
SCOOTER_049,2023-01-01T08:12:45,48.880356,2.388571,24.66,idle
SCOOTER_026,2023-01-01T08:13:00,48.886875,2.364754,89.13,start
SCOOTER_024,2023-01-01T08:13:15,48.865764,2.346896,85.65,start
SCOOTER_027,2023-01-01T08:13:30,48.869094,2.373719,86.8,stop
SCOOTER_027,2023-01-01T08:13:45,48.857309,2.370931,53.65,idle
SCOOTER_020,2023-01-01T08:14:00,48.861443,2.344531,97.89,idle
SCOOTER_044,2023-01-01T08:14:15,48.864384,2.362148,51.18,stop
SCOOTER_017,2023-01-01T08:14:30,48.858178,2.366388,87.62,stop
SCOOTER_044,2023-01-01T08:14:45,48.866864,2.381488,14.57,stop
SCOOTER_037,2023-01-01T08:15:00,48.856845,2.353939,50.04,stop
SCOOTER_019,2023-01-01T08:15:15,48.876103,2.34272,20.43,stop
SCOOTER_023,2023-01-01T08:15:30,48.851339,2.361234,85.6,idle
SCOOTER_003,2023-01-01T08:15:45,48.866325,2.358525,68.67,start
SCOOTER_047,2023-01-01T08:16:00,48.894128,2.370283,18.54,stop
SCOOTER_049,2023-01-01T08:16:15,48.862913,2.370083,76.38,start
SCOOTER_026,2023-01-01T08:16:30,48.867034,2.378745,57.76,stop
SCOOTER_005,2023-01-01T08:16:45,48.88448,2.342058,54.64,stop
SCOOTER_034,2023-01-01T08:17:00,48.886952,2.377178,90.12,idle
SCOOTER_010,2023-01-01T08:17:15,48.888307,2.37914,66.34,idle
SCOOTER_017,2023-01-01T08:17:30,48.866264,2.362363,52.27,idle
SCOOTER_042,2023-01-01T08:17:45,48.89006,2.354536,86.69,start
SCOOTER_010,2023-01-01T08:18:00,48.856703,2.354596,47.78,start
SCOOTER_048,2023-01-01T08:18:15,48.88918,2.342741,88.0,idle
SCOOTER_031,2023-01-01T08:18:30,48.889449,2.372106,75.3,start
SCOOTER_034,2023-01-01T08:18:45,48.863116,2.381165,33.37,stop
SCOOTER_006,2023-01-01T08:19:00,48.861861,2.359272,62.59,stop
SCOOTER_036,2023-01-01T08:19:15,48.898207,2.359278,44.98,idle
SCOOTER_007,2023-01-01T08:19:30,48.869084,2.357801,31.98,stop
SCOOTER_034,2023-01-01T08:19:45,48.875797,2.349559,26.4,idle
SCOOTER_006,2023-01-01T08:20:00,48.857835,2.354177,62.64,idle
SCOOTER_034,2023-01-01T08:20:15,48.898264,2.374791,85.56,start
SCOOTER_010,2023-01-01T08:20:30,48.885259,2.342683,73.97,idle
SCOOTER_016,2023-01-01T08:20:45,48.866692,2.365582,63.94,start
SCOOTER_020,2023-01-01T08:21:00,48.879262,2.385194,15.55,idle
SCOOTER_042,2023-01-01T08:21:15,48.883683,2.378154,72.45,idle
SCOOTER_026,2023-01-01T08:21:30,48.888941,2.370503,62.8,start
SCOOTER_036,2023-01-01T08:21:45,48.875567,2.352167,79.25,idle
SCOOTER_011,2023-01-01T08:22:00,48.86873,2.341523,86.32,idle
SCOOTER_009,2023-01-01T08:22:15,48.897528,2.383008,51.24,idle
SCOOTER_010,2023-01-01T08:22:30,48.874803,2.379925,16.88,idle
SCOOTER_038,2023-01-01T08:22:45,48.8973,2.361516,31.15,idle
SCOOTER_032,2023-01-01T08:23:00,48.853387,2.359593,72.39,stop
SCOOTER_005,2023-01-01T08:23:15,48.893115,2.358117,88.75,start
SCOOTER_024,2023-01-01T08:23:30,48.854423,2.369568,32.21,start
SCOOTER_036,2023-01-01T08:23:45,48.892439,2.365878,70.14,stop
SCOOTER_030,2023-01-01T08:24:00,48.899161,2.349021,11.43,idle
SCOOTER_008,2023-01-01T08:24:15,48.86308,2.342973,23.59,start
SCOOTER_017,2023-01-01T08:24:30,48.850596,2.373417,98.77,start
SCOOTER_045,2023-01-01T08:24:45,48.866926,2.357602,84.21,idle
SCOOTER_041,2023-01-01T08:25:00,48.891718,2.388995,79.17,start
SCOOTER_001,2023-01-01T08:25:15,48.851101,2.388919,48.62,stop
SCOOTER_011,2023-01-01T08:25:30,48.852877,2.382673,63.38,start
SCOOTER_020,2023-01-01T08:25:45,48.859251,2.356449,44.47,start
SCOOTER_018,2023-01-01T08:26:00,48.879234,2.348677,12.86,stop
SCOOTER_001,2023-01-01T08:26:15,48.864245,2.344609,44.12,start
SCOOTER_041,2023-01-01T08:26:30,48.879993,2.381704,95.96,start
SCOOTER_019,2023-01-01T08:26:45,48.86607,2.377308,31.55,start
SCOOTER_011,2023-01-01T08:27:00,48.888398,2.371422,93.29,idle
SCOOTER_046,2023-01-01T08:27:15,48.856564,2.340835,90.97,stop
SCOOTER_006,2023-01-01T08:27:30,48.886604,2.384576,14.04,start
SCOOTER_047,2023-01-01T08:27:45,48.865057,2.374432,11.66,idle
SCOOTER_028,2023-01-01T08:28:00,48.879586,2.341047,86.72,start
SCOOTER_009,2023-01-01T08:28:15,48.891522,2.340487,91.57,idle
SCOOTER_043,2023-01-01T08:28:30,48.882531,2.344869,29.86,start
SCOOTER_030,2023-01-01T08:28:45,48.887613,2.357054,95.83,start
SCOOTER_024,2023-01-01T08:29:00,48.893333,2.358338,68.94,idle
SCOOTER_008,2023-01-01T08:29:15,48.886528,2.370255,96.43,start
SCOOTER_008,2023-01-01T08:29:30,48.867348,2.386057,52.64,start
SCOOTER_006,2023-01-01T08:29:45,48.870114,2.340599,89.43,idle
SCOOTER_016,2023-01-01T08:30:00,48.896048,2.379022,50.22,idle
SCOOTER_036,2023-01-01T08:30:15,48.892893,2.362032,14.36,stop
SCOOTER_018,2023-01-01T08:30:30,48.882462,2.350013,62.96,stop
SCOOTER_043,2023-01-01T08:30:45,48.892062,2.367827,44.62,stop
SCOOTER_021,2023-01-01T08:31:00,48.858744,2.386683,14.66,start
SCOOTER_024,2023-01-01T08:31:15,48.897625,2.376569,92.92,start
SCOOTER_016,2023-01-01T08:31:30,48.874641,2.381246,94.34,idle
SCOOTER_020,2023-01-01T08:31:45,48.892487,2.383188,55.27,stop
SCOOTER_041,2023-01-01T08:32:00,48.881406,2.353026,52.23,stop
SCOOTER_038,2023-01-01T08:32:15,48.881445,2.349839,53.44,stop
SCOOTER_006,2023-01-01T08:32:30,48.857352,2.354467,25.92,start
SCOOTER_035,2023-01-01T08:32:45,48.850661,2.347284,95.06,stop
SCOOTER_049,2023-01-01T08:33:00,48.897182,2.345899,43.65,start
SCOOTER_024,2023-01-01T08:33:15,48.861057,2.359903,19.68,stop
SCOOTER_050,2023-01-01T08:33:30,48.892625,2.368623,12.97,stop
SCOOTER_045,2023-01-01T08:33:45,48.868938,2.357224,20.03,start
SCOOTER_035,2023-01-01T08:34:00,48.873609,2.389094,19.18,start
SCOOTER_003,2023-01-01T08:34:15,48.873336,2.379284,59.64,idle
SCOOTER_003,2023-01-01T08:34:30,48.892762,2.367394,26.36,stop
SCOOTER_046,2023-01-01T08:34:45,48.873042,2.349867,19.97,idle
SCOOTER_011,2023-01-01T08:35:00,48.872488,2.344239,19.86,start
SCOOTER_017,2023-01-01T08:35:15,48.897661,2.378738,82.21,stop
SCOOTER_048,2023-01-01T08:35:30,48.892041,2.385567,16.4,stop
SCOOTER_029,2023-01-01T08:35:45,48.856878,2.364496,25.67,idle
SCOOTER_026,2023-01-01T08:36:00,48.864,2.378121,22.95,start
SCOOTER_029,2023-01-01T08:36:15,48.856162,2.357869,20.55,stop
SCOOTER_045,2023-01-01T08:36:30,48.879293,2.362101,87.82,stop
SCOOTER_048,2023-01-01T08:36:45,48.861672,2.368295,98.16,stop
SCOOTER_018,2023-01-01T08:37:00,48.867036,2.373206,44.45,stop
SCOOTER_021,2023-01-01T08:37:15,48.891025,2.383534,17.03,idle
SCOOTER_034,2023-01-01T08:37:30,48.873439,2.388131,20.09,stop
SCOOTER_027,2023-01-01T08:37:45,48.866258,2.378006,19.1,start
SCOOTER_050,2023-01-01T08:38:00,48.892743,2.383686,16.69,stop
SCOOTER_012,2023-01-01T08:38:15,48.883656,2.365943,75.09,idle
SCOOTER_025,2023-01-01T08:38:30,48.87341,2.378166,50.58,stop
SCOOTER_030,2023-01-01T08:38:45,48.866213,2.342265,69.77,start
SCOOTER_013,2023-01-01T08:39:00,48.897506,2.351702,85.14,start
SCOOTER_042,2023-01-01T08:39:15,48.865856,2.346821,42.71,stop
SCOOTER_009,2023-01-01T08:39:30,48.898119,2.347716,27.97,stop
SCOOTER_031,2023-01-01T08:39:45,48.878243,2.389208,79.04,start
SCOOTER_030,2023-01-01T08:40:00,48.872379,2.387669,22.76,idle
SCOOTER_029,2023-01-01T08:40:15,48.886026,2.346638,36.19,idle
SCOOTER_017,2023-01-01T08:40:30,48.85075,2.350524,40.24,start
SCOOTER_038,2023-01-01T08:40:45,48.896593,2.389703,80.27,start
SCOOTER_042,2023-01-01T08:41:00,48.87009,2.348597,24.74,start
SCOOTER_015,2023-01-01T08:41:15,48.862987,2.387899,22.74,idle
SCOOTER_038,2023-01-01T08:41:30,48.898636,2.371543,79.51,stop
SCOOTER_028,2023-01-01T08:41:45,48.862525,2.370468,47.68,stop
SCOOTER_046,2023-01-01T08:42:00,48.887702,2.362268,95.04,start
SCOOTER_032,2023-01-01T08:42:15,48.85962,2.349736,36.79,start
SCOOTER_005,2023-01-01T08:42:30,48.855333,2.365001,51.23,idle
SCOOTER_030,2023-01-01T08:42:45,48.865961,2.367216,55.25,idle
SCOOTER_010,2023-01-01T08:43:00,48.868909,2.389893,84.52,stop
SCOOTER_048,2023-01-01T08:43:15,48.894161,2.347517,36.82,idle
SCOOTER_036,2023-01-01T08:43:30,48.872426,2.385575,20.7,idle
SCOOTER_013,2023-01-01T08:43:45,48.891221,2.370216,78.47,start
SCOOTER_023,2023-01-01T08:44:00,48.863398,2.34538,47.52,start
SCOOTER_045,2023-01-01T08:44:15,48.898714,2.378904,10.51,idle
SCOOTER_044,2023-01-01T08:44:30,48.869425,2.356253,47.37,stop
SCOOTER_010,2023-01-01T08:44:45,48.855155,2.361177,82.14,stop
SCOOTER_030,2023-01-01T08:45:00,48.893635,2.388014,67.36,stop
SCOOTER_003,2023-01-01T08:45:15,48.850761,2.382558,44.56,stop
SCOOTER_042,2023-01-01T08:45:30,48.854398,2.375177,75.68,idle
SCOOTER_015,2023-01-01T08:45:45,48.897247,2.349923,92.85,idle
SCOOTER_009,2023-01-01T08:46:00,48.880749,2.37113,29.81,start
SCOOTER_021,2023-01-01T08:46:15,48.89194,2.344037,89.56,idle
SCOOTER_050,2023-01-01T08:46:30,48.880362,2.364286,29.39,idle
SCOOTER_027,2023-01-01T08:46:45,48.868109,2.369568,81.94,idle
SCOOTER_027,2023-01-01T08:47:00,48.877461,2.35704,58.41,start
SCOOTER_042,2023-01-01T08:47:15,48.898593,2.354922,46.84,idle
SCOOTER_049,2023-01-01T08:47:30,48.854167,2.348114,26.1,start
SCOOTER_003,2023-01-01T08:47:45,48.880885,2.365629,59.58,stop
SCOOTER_028,2023-01-01T08:48:00,48.877513,2.389077,88.33,idle
SCOOTER_022,2023-01-01T08:48:15,48.885157,2.374187,70.8,stop
SCOOTER_019,2023-01-01T08:48:30,48.875878,2.360314,84.83,idle
SCOOTER_016,2023-01-01T08:48:45,48.888229,2.358541,57.98,start
SCOOTER_037,2023-01-01T08:49:00,48.856338,2.354936,95.47,idle
SCOOTER_015,2023-01-01T08:49:15,48.887051,2.388789,58.32,stop
SCOOTER_029,2023-01-01T08:49:30,48.898347,2.340924,67.72,start
SCOOTER_001,2023-01-01T08:49:45,48.856,2.368918,69.94,start
SCOOTER_030,2023-01-01T08:50:00,48.856048,2.347884,17.75,start
SCOOTER_023,2023-01-01T08:50:15,48.897269,2.345304,15.79,idle
SCOOTER_001,2023-01-01T08:50:30,48.86017,2.35441,40.29,start
SCOOTER_025,2023-01-01T08:50:45,48.873273,2.346124,61.51,stop
SCOOTER_021,2023-01-01T08:51:00,48.872188,2.366723,17.18,start
SCOOTER_043,2023-01-01T08:51:15,48.858329,2.353766,78.86,stop
SCOOTER_001,2023-01-01T08:51:30,48.85103,2.357464,89.41,idle
SCOOTER_003,2023-01-01T08:51:45,48.863935,2.346449,29.76,start
SCOOTER_039,2023-01-01T08:52:00,48.867014,2.34276,48.64,stop
SCOOTER_003,2023-01-01T08:52:15,48.858215,2.342055,26.45,idle
SCOOTER_034,2023-01-01T08:52:30,48.872786,2.361409,23.89,idle
SCOOTER_042,2023-01-01T08:52:45,48.858117,2.381042,79.47,idle
SCOOTER_024,2023-01-01T08:53:00,48.883786,2.37866,40.15,start
SCOOTER_021,2023-01-01T08:53:15,48.870335,2.360323,94.02,idle
SCOOTER_036,2023-01-01T08:53:30,48.865852,2.36774,94.98,idle
SCOOTER_038,2023-01-01T08:53:45,48.855199,2.353492,65.58,stop
SCOOTER_003,2023-01-01T08:54:00,48.866147,2.348419,64.55,idle
SCOOTER_025,2023-01-01T08:54:15,48.871012,2.372027,94.15,idle
SCOOTER_047,2023-01-01T08:54:30,48.864734,2.389479,11.52,idle
SCOOTER_043,2023-01-01T08:54:45,48.868121,2.345116,88.91,start
SCOOTER_027,2023-01-01T08:55:00,48.877411,2.36156,50.56,start
SCOOTER_021,2023-01-01T08:55:15,48.870129,2.362774,34.59,idle
SCOOTER_047,2023-01-01T08:55:30,48.889452,2.354553,64.45,idle
SCOOTER_040,2023-01-01T08:55:45,48.888545,2.357719,57.09,start
SCOOTER_007,2023-01-01T08:56:00,48.889497,2.359463,62.63,idle
SCOOTER_026,2023-01-01T08:56:15,48.852072,2.377071,42.39,idle
SCOOTER_042,2023-01-01T08:56:30,48.850606,2.343191,38.75,idle
SCOOTER_011,2023-01-01T08:56:45,48.861764,2.376616,32.05,stop
SCOOTER_039,2023-01-01T08:57:00,48.880081,2.350182,50.34,start
SCOOTER_037,2023-01-01T08:57:15,48.857633,2.34896,86.12,start
SCOOTER_034,2023-01-01T08:57:30,48.879611,2.383218,58.45,idle
SCOOTER_037,2023-01-01T08:57:45,48.863958,2.34568,21.73,stop
SCOOTER_024,2023-01-01T08:58:00,48.878234,2.366426,84.24,start
SCOOTER_028,2023-01-01T08:58:15,48.858817,2.376514,86.81,stop
SCOOTER_037,2023-01-01T08:58:30,48.868551,2.369039,77.6,idle
SCOOTER_003,2023-01-01T08:58:45,48.884432,2.388961,37.3,idle
SCOOTER_011,2023-01-01T08:59:00,48.882707,2.35689,56.05,idle
SCOOTER_014,2023-01-01T08:59:15,48.872775,2.356841,61.95,start
SCOOTER_037,2023-01-01T08:59:30,48.856295,2.343072,81.29,idle
SCOOTER_042,2023-01-01T08:59:45,48.886276,2.36129,91.96,stop
SCOOTER_033,2023-01-01T09:00:00,48.882007,2.372715,30.94,stop
